"","id","sample","hexaco2","hexaco3","hexaco4","hexaco6","hexaco7","hexaco8","hexaco12","hexaco16","hexaco20","hexaco33","hexaco35","hexaco37","hexaco41","hexaco46","hexaco47","hexaco48","hexaco52","hexaco53","hexaco57","hexaco62","hexaco65","hexaco68","hexaco69","hexaco71","hexaco73","hexaco78","hexaco80","hexaco81","hexaco82","hexaco89","hexaco94","hexaco97","hexaco99","hexaco111","hexaco112","hexaco120","hexaco121","hexaco127","hexaco130","hexaco131","hexaco134","hexaco135","hexaco138","hexaco139","hexaco146","hexaco154","hexaco157","hexaco160","hexaco162","hexaco164","hexaco165","hexaco170","hexaco171","hexaco173","hexaco175","hexaco180","hexaco186","hexaco187","hexaco191","hexaco192"
"106",217732,"applicant",4,4,4,2,1,4,3,2,2,2,4,4,2,2,2,2,4,4,3,2,4,4,4,2,4,4,4,3,2,2,4,2,2,2,4,3,4,5,4,2,4,4,2,2,4,4,1,2,3,2,2,4,1,1,1,2,2,2,2,2
"107",100887,"research",4,4,4,2,2,2,4,2,4,2,5,4,2,2,2,2,4,4,4,4,5,2,5,2,5,5,4,4,2,4,3,1,1,4,4,3,4,5,4,1,4,4,4,2,4,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2
"108",217367,"applicant",4,4,4,3,1,4,5,2,2,2,5,2,2,1,2,2,5,5,4,2,4,5,5,2,5,2,4,2,4,4,4,1,2,5,2,4,5,5,2,1,4,4,1,1,4,4,1,2,4,2,2,2,1,1,1,2,3,1,2,4
"109",100254,"research",4,4,4,2,1,4,4,4,4,1,5,2,1,3,3,2,4,2,5,2,4,5,4,1,1,5,2,4,4,5,3,1,2,3,2,4,1,5,4,1,5,3,4,2,3,2,5,4,5,1,1,3,2,1,1,2,2,2,2,2
"110",100889,"research",4,4,4,4,2,2,4,4,4,4,4,1,2,1,1,1,2,4,1,4,5,2,5,1,4,4,2,2,4,4,2,1,4,2,4,4,4,4,2,2,4,2,4,2,4,4,4,2,4,2,3,4,1,2,2,2,4,1,2,2
"111",101518,"research",4,4,5,3,2,3,1,4,1,5,5,2,5,1,1,3,5,1,4,4,3,1,4,2,4,4,5,2,2,1,5,5,5,4,1,5,5,1,4,3,5,3,4,2,2,2,4,1,4,4,5,2,1,4,5,2,5,4,5,3
"112",218628,"applicant",4,4,5,2,1,3,4,3,3,2,4,3,2,3,2,2,4,4,4,2,3,4,4,2,5,4,3,2,3,3,3,1,3,3,3,4,4,5,4,2,2,4,4,2,4,3,3,3,4,2,3,2,1,2,1,2,2,1,3,3
"113",100081,"research",4,5,1,3,3,4,4,4,3,2,4,4,3,3,4,2,3,5,4,4,4,4,4,4,3,3,2,4,4,3,2,3,3,4,4,4,4,4,2,2,5,5,3,3,3,2,5,3,4,3,3,2,1,2,3,2,3,3,3,3
"114",100418,"research",4,5,2,3,1,3,3,3,4,3,3,3,2,2,2,2,2,4,3,2,4,3,5,2,5,3,3,4,4,4,2,1,2,5,4,3,5,5,2,1,3,4,4,2,4,2,3,2,2,2,2,3,1,1,1,2,4,1,2,3
"115",100542,"research",4,5,3,1,1,5,3,4,4,2,5,3,2,2,2,2,3,5,3,4,4,3,5,2,5,4,2,2,2,5,4,2,2,4,4,3,2,5,4,2,4,3,2,2,4,3,2,2,3,2,2,2,1,2,1,1,4,2,3,2
"116",215111,"applicant",4,5,3,2,1,4,3,4,3,2,5,3,1,1,1,3,2,4,3,5,4,4,4,1,5,2,2,3,3,4,4,2,2,3,4,3,1,5,3,2,3,4,4,2,3,3,3,1,4,1,2,2,1,1,1,5,2,2,2,2
"117",100912,"research",4,5,4,1,3,5,4,2,4,1,5,2,2,1,2,2,4,4,4,2,2,4,4,2,2,4,2,4,4,3,4,3,2,4,4,4,4,4,2,1,2,3,5,3,4,2,4,3,4,3,2,4,3,3,3,2,1,2,2,2
"118",217109,"applicant",4,5,4,1,1,2,5,1,2,2,4,5,2,1,2,3,4,5,4,4,4,4,5,1,5,5,4,4,1,2,4,1,1,5,4,4,5,5,4,1,4,4,5,1,2,2,1,1,4,2,1,4,1,1,1,1,2,1,2,1
"119",218780,"applicant",4,5,4,1,1,4,5,1,4,1,5,4,1,1,1,2,4,5,3,4,4,5,5,1,5,4,3,3,1,4,4,2,1,4,3,3,5,4,4,1,4,4,4,2,4,3,3,2,5,2,2,3,1,1,2,1,2,1,2,2
"120",100002,"research",4,5,4,2,1,3,5,5,4,2,5,2,1,2,3,1,5,5,5,2,4,3,5,2,2,3,1,4,2,3,5,1,1,5,5,3,5,2,4,2,3,5,5,4,4,5,5,3,5,2,2,2,1,1,2,2,5,5,2,3
"121",100423,"research",4,5,5,2,1,4,5,1,4,3,5,3,1,2,2,2,4,4,3,3,4,5,5,1,2,5,1,3,1,5,5,1,1,4,5,3,1,5,4,1,5,4,5,3,4,2,3,1,5,1,1,5,1,1,1,2,1,2,1,3
"122",100863,"research",5,3,2,3,2,5,2,2,5,5,3,3,3,2,2,2,1,3,2,3,3,5,3,2,3,4,1,2,3,3,4,3,4,4,4,3,4,3,3,2,2,4,4,2,4,2,4,1,5,2,3,2,4,2,2,3,3,2,3,3
"123",100075,"research",5,3,3,4,4,4,3,4,3,4,5,2,2,3,3,2,3,5,3,5,4,5,3,2,5,1,5,2,2,5,2,1,3,3,3,2,5,4,4,1,3,2,2,1,3,2,2,2,5,3,4,1,4,1,4,2,4,3,4,5
"124",212994,"applicant",5,4,4,1,1,4,4,4,2,2,4,4,1,1,2,3,4,4,4,2,4,4,5,1,5,5,2,2,2,4,4,2,2,3,4,3,5,4,3,2,4,4,4,2,4,2,2,2,4,2,3,1,2,2,1,1,1,2,4,1
"125",100591,"research",5,5,5,1,1,1,5,1,4,1,5,1,1,1,1,1,4,5,5,1,1,4,5,1,2,5,5,5,1,4,5,1,1,5,4,5,5,5,5,1,5,5,5,1,2,1,4,1,5,2,1,1,1,1,1,1,1,1,2,2
"126",101825,"research",5,5,5,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"127",101045,"research",5,5,5,1,1,1,4,2,1,1,5,5,2,1,1,2,1,1,1,1,5,1,5,1,5,4,5,4,2,5,5,1,1,4,4,4,1,1,5,1,4,5,4,1,4,4,2,2,4,5,1,1,1,1,1,2,2,2,2,4
"128",101820,"research",1,2,1,5,1,4,1,1,1,5,5,4,1,2,2,2,1,5,2,2,5,4,4,1,5,1,2,2,2,5,4,1,2,2,4,3,5,5,4,1,4,3,4,1,2,4,2,2,4,4,4,2,4,1,1,3,3,2,2,5
"129",101841,"research",1,2,2,1,1,4,5,2,2,1,5,5,2,4,1,1,2,2,2,3,3,4,2,1,2,5,2,4,4,2,2,1,2,3,4,4,2,4,4,2,4,1,4,1,3,2,2,3,5,2,2,2,2,2,1,2,2,2,2,2
"130",100134,"research",1,2,4,1,1,4,3,4,2,2,4,3,2,2,4,2,4,4,4,2,4,2,4,2,4,4,4,2,2,4,4,2,2,4,2,4,4,5,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2
"131",100998,"research",1,2,4,1,1,5,5,5,3,5,4,2,5,2,2,2,3,4,1,4,4,5,3,1,5,2,1,1,1,3,3,1,3,1,3,3,5,5,4,3,3,1,3,1,4,3,1,4,4,1,5,1,4,4,1,1,5,1,1,1
"132",101604,"research",1,3,1,2,2,4,5,3,2,2,5,2,2,1,2,1,3,3,2,3,4,2,4,1,5,5,3,4,4,5,4,1,3,4,3,4,4,4,2,1,5,1,2,3,2,3,3,2,5,3,2,2,1,4,2,1,2,3,2,3
"133",100154,"research",1,3,2,1,2,5,5,5,3,2,5,3,2,1,2,1,2,3,3,3,3,5,3,2,4,5,2,3,3,4,4,2,3,5,3,5,5,4,3,2,4,4,5,2,2,2,1,3,3,2,4,2,4,2,4,2,2,1,3,1
"134",100365,"research",1,3,2,2,2,2,3,5,2,1,5,2,1,1,2,3,1,5,5,4,4,4,5,1,2,4,3,4,2,5,5,2,1,4,2,3,4,3,3,1,2,4,4,2,2,2,4,4,4,2,1,4,1,1,1,3,2,4,2,2
"135",101612,"research",1,3,2,1,1,4,5,4,3,2,5,5,1,3,1,1,3,5,1,4,5,5,3,3,4,3,1,5,4,5,3,1,2,4,2,5,5,5,2,1,3,4,5,3,1,3,1,2,5,2,1,3,2,1,1,2,1,1,1,1
"136",218196,"applicant",1,3,2,2,1,4,4,2,1,1,5,4,2,2,2,4,1,4,2,2,4,2,4,1,5,4,3,2,2,4,4,1,2,3,4,4,5,5,2,2,5,4,5,2,4,4,3,1,4,3,2,4,2,1,1,4,1,2,2,2
"137",100813,"research",1,3,3,2,1,4,5,2,1,2,4,4,2,1,2,2,3,4,4,2,4,4,4,3,5,4,2,2,2,1,2,2,2,3,4,4,5,5,4,2,4,2,5,1,3,4,1,2,1,2,3,3,2,4,1,3,2,1,4,2
"138",217401,"applicant",1,3,4,2,1,2,4,1,3,2,4,4,4,1,2,2,3,4,4,2,3,2,4,1,4,4,3,3,2,2,3,2,2,4,3,4,3,5,2,1,4,2,4,2,1,2,2,1,3,2,2,5,1,2,2,2,2,2,2,2
"139",101022,"research",1,3,4,3,2,3,2,2,1,1,4,3,4,1,2,2,4,4,2,2,3,2,3,1,4,4,3,3,4,1,5,1,2,4,3,3,4,5,3,1,4,2,1,4,1,2,3,1,4,4,3,4,1,1,1,2,3,1,2,3
"140",217345,"applicant",1,3,4,1,2,4,4,3,3,2,4,3,2,2,2,1,4,5,3,2,4,3,4,2,4,2,2,4,4,3,4,2,3,4,5,4,4,5,4,1,3,4,5,2,1,3,1,2,3,3,3,4,3,3,2,2,4,2,4,1
"141",101473,"research",1,3,4,4,2,4,4,3,2,1,5,2,1,2,2,2,4,4,3,3,4,2,4,1,5,3,4,4,4,4,4,1,2,3,4,4,5,5,3,2,4,2,5,4,2,2,4,4,5,5,2,5,1,2,1,2,3,2,2,2
"142",217623,"applicant",1,3,4,1,1,4,5,1,2,1,4,4,2,1,1,2,4,5,4,2,5,2,5,1,4,5,4,4,2,3,5,2,1,5,5,5,5,5,4,1,2,5,4,2,2,4,2,2,4,4,2,4,2,2,1,2,4,1,2,2
"143",101948,"research",1,4,2,2,1,1,5,3,3,2,4,3,2,1,1,2,1,5,3,3,4,3,5,1,5,5,3,4,2,3,4,1,1,5,4,4,4,5,2,2,2,5,3,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1
"144",100600,"research",1,4,2,2,1,4,5,2,4,2,5,2,1,2,2,2,2,4,4,2,4,4,5,1,4,5,2,4,2,2,4,2,2,4,4,4,4,5,4,1,4,4,5,2,2,4,5,2,4,2,2,4,2,1,1,1,4,2,2,1
"145",100478,"research",1,4,2,2,4,4,4,2,1,2,3,2,2,2,4,2,3,2,3,2,2,4,4,2,2,4,3,4,2,4,4,2,4,3,3,4,4,5,4,2,2,2,5,2,2,2,4,2,5,4,2,2,3,4,4,2,1,2,2,2
"146",101754,"research",1,4,2,3,2,1,3,2,2,1,5,2,4,2,4,2,3,2,2,4,4,5,4,2,3,1,4,4,5,2,2,1,2,5,2,4,4,5,2,1,3,4,3,4,2,1,4,4,5,4,3,5,1,5,2,5,5,4,4,3
"147",101778,"research",1,4,2,1,2,4,4,4,2,2,4,3,2,4,4,2,2,2,2,1,2,1,4,4,4,4,2,2,4,4,1,2,3,4,4,5,2,5,4,2,4,2,4,2,2,2,4,4,5,1,2,1,3,4,4,1,3,2,4,2
"148",101744,"research",1,4,2,2,4,2,4,2,2,2,4,4,2,2,2,1,4,4,3,3,3,2,4,2,2,2,2,4,2,2,4,2,2,4,3,4,4,5,3,2,4,2,4,2,2,2,3,4,4,4,3,3,2,2,2,2,3,2,2,2
"149",100564,"research",1,4,2,1,1,2,5,2,2,1,4,3,2,2,2,2,4,4,4,2,2,4,4,2,5,4,3,4,2,4,4,1,1,5,2,5,5,5,4,2,4,4,5,2,2,2,1,2,5,2,2,2,1,1,1,2,2,1,2,1
"150",101554,"research",1,4,2,1,1,4,4,3,3,2,4,4,2,3,1,2,3,4,4,3,2,2,4,1,5,4,2,4,4,4,3,2,3,3,3,4,5,5,2,1,4,4,4,2,2,2,2,3,5,4,2,5,3,1,1,1,2,2,1,1
"151",101304,"research",1,4,2,1,2,4,4,4,4,2,5,3,2,2,2,2,1,5,4,2,4,5,5,2,4,5,1,2,4,5,4,1,4,3,2,4,5,5,4,1,2,2,5,3,2,3,2,3,5,2,2,4,2,1,1,1,2,2,3,2
"152",101015,"research",1,4,2,2,1,2,3,2,2,2,4,2,2,1,2,2,2,4,2,2,4,2,5,1,4,3,4,4,2,4,3,3,2,3,4,3,4,5,4,2,4,2,4,2,2,2,3,2,3,4,2,4,2,2,2,4,3,2,2,2
"153",101838,"research",1,4,2,2,4,4,3,4,1,2,4,2,2,4,2,2,2,4,3,3,4,3,3,2,2,4,3,4,4,4,2,3,2,4,2,4,2,3,4,1,4,2,5,3,2,2,4,3,3,5,3,3,3,2,5,3,4,3,2,2
"154",100475,"research",1,4,2,1,2,4,5,4,2,2,4,3,2,3,2,2,2,5,2,4,2,3,4,1,4,5,2,2,4,2,2,2,2,2,2,3,4,5,3,2,4,3,4,2,2,3,2,4,4,2,2,3,2,1,2,2,4,1,2,2
"155",101711,"research",1,4,3,2,1,2,4,4,4,1,4,4,4,4,5,1,4,2,5,2,2,4,2,3,5,4,4,5,2,1,2,1,4,5,5,5,2,4,4,1,2,2,4,2,1,4,2,4,4,2,2,4,3,4,3,3,4,2,5,1
"156",100383,"research",1,4,3,2,2,4,4,4,2,3,4,5,2,3,4,3,3,4,4,4,4,5,4,3,1,4,3,2,2,2,3,2,2,5,4,4,1,5,4,2,4,4,4,4,3,4,3,3,5,3,4,4,3,2,1,2,1,2,3,1
"157",101865,"research",1,4,3,3,2,4,4,3,1,2,3,3,2,4,3,2,2,4,4,1,4,1,3,2,1,5,4,2,4,3,4,1,1,3,4,4,4,5,2,2,4,3,4,2,2,3,2,2,4,4,3,4,2,2,2,1,2,2,2,1
"158",101445,"research",1,4,3,2,1,4,5,3,1,2,4,3,2,2,2,2,3,4,3,2,4,3,4,1,3,4,3,4,4,3,3,3,2,4,4,4,4,5,2,2,4,4,3,2,3,3,3,2,3,4,3,5,2,2,1,2,4,2,3,2
"159",212864,"applicant",1,4,3,2,1,4,5,4,3,1,5,2,2,2,2,2,3,4,4,3,3,2,4,2,4,3,3,4,3,4,4,2,1,5,2,4,5,5,2,1,3,4,4,2,2,2,4,3,3,3,2,4,2,2,1,2,4,2,2,1
"160",101749,"research",1,4,3,1,1,4,4,2,2,2,5,4,1,1,1,2,4,5,4,2,2,3,5,1,5,4,4,4,2,5,4,1,2,4,4,4,4,5,5,1,5,3,3,1,2,2,1,2,4,4,2,4,1,1,1,2,2,2,2,1
"161",215928,"applicant",1,4,3,1,1,5,5,4,4,2,5,3,2,2,2,2,2,5,2,3,4,4,4,2,5,5,2,4,2,4,3,1,2,3,4,4,5,5,3,1,4,2,5,2,3,3,1,2,5,2,2,4,2,1,1,2,1,2,2,2
"162",101644,"research",1,4,3,1,2,2,3,2,2,2,4,2,2,2,2,1,2,4,4,2,2,2,5,1,2,5,2,4,2,2,2,2,1,5,2,4,4,5,2,1,5,4,1,1,1,4,2,2,2,5,1,5,1,1,1,2,2,1,1,4
"163",216293,"applicant",1,4,3,2,1,4,2,2,3,1,5,3,2,1,1,2,3,4,4,3,4,4,4,1,5,3,3,4,3,3,4,2,2,4,4,4,4,5,3,2,4,3,5,2,2,3,3,2,3,4,2,4,2,2,1,3,2,2,2,2
"164",216474,"applicant",1,4,3,2,1,4,2,1,3,1,4,4,2,2,2,3,3,4,4,2,4,4,4,1,4,4,3,3,1,2,3,2,1,4,2,3,4,5,4,1,5,4,4,1,2,2,2,2,4,2,2,4,1,2,1,2,2,1,2,3
"165",218192,"applicant",1,4,3,2,2,4,5,4,4,2,4,4,2,2,3,2,3,4,2,3,4,4,3,1,4,3,3,4,2,2,3,1,2,4,4,4,5,5,4,1,4,3,5,1,2,2,2,3,3,2,2,4,2,2,2,4,2,1,2,1
"166",102022,"research",1,4,3,2,3,2,4,4,2,2,4,4,2,3,2,2,3,4,4,2,4,2,4,2,2,4,2,3,3,3,3,2,2,3,4,4,4,4,4,2,4,3,4,2,2,2,2,4,4,3,2,4,2,2,2,4,2,2,2,1
"167",102017,"research",1,4,3,3,2,3,5,4,2,3,1,3,2,1,1,2,3,5,4,2,4,3,4,1,4,4,4,4,3,3,4,2,1,4,4,4,4,5,4,1,4,4,4,2,3,4,4,2,4,4,3,4,5,1,1,2,2,2,2,2
"168",101235,"research",1,4,3,4,2,2,5,2,3,2,5,5,1,1,3,1,5,3,5,5,4,5,4,3,4,4,4,4,1,4,5,3,2,5,5,5,2,5,4,1,3,5,5,4,2,4,1,3,5,3,2,4,1,2,4,3,1,2,4,2
"169",217267,"applicant",1,4,3,1,1,4,5,2,2,2,5,2,2,1,1,1,2,4,4,2,3,4,4,1,4,5,2,4,2,2,4,3,2,3,3,3,4,4,3,1,2,2,4,2,2,2,2,2,4,2,2,2,2,1,2,2,2,3,2,2
"170",206754,"applicant",1,4,3,1,1,4,4,4,3,2,4,4,1,2,2,3,3,4,4,2,3,4,4,2,4,4,3,4,3,3,3,2,2,4,4,3,4,4,3,2,4,3,4,1,4,4,1,2,3,2,3,4,2,2,1,2,3,1,2,4
"171",218272,"applicant",1,4,3,2,1,4,2,2,1,1,4,4,1,1,1,2,4,4,4,2,3,4,5,1,2,5,3,4,2,4,4,1,1,5,2,3,5,5,2,1,4,2,4,1,4,4,2,2,4,1,1,4,1,1,1,3,4,2,2,4
"172",218023,"applicant",1,4,3,2,1,4,4,2,4,2,2,3,2,3,2,1,3,4,4,4,2,3,4,1,4,2,2,4,2,4,2,1,2,5,4,4,5,5,2,2,4,2,1,1,4,2,4,2,4,2,2,2,1,1,1,2,4,1,2,4
"173",100980,"research",1,4,4,1,1,2,2,3,2,2,4,2,4,4,3,2,4,4,3,2,4,4,4,2,5,5,4,4,5,3,2,2,3,3,4,4,2,5,4,1,4,2,4,2,2,3,1,1,3,4,3,3,3,2,1,1,2,1,4,1
"174",100617,"research",1,4,4,1,1,4,4,2,2,2,3,4,3,2,2,1,4,4,4,4,4,4,4,2,4,5,3,4,3,2,4,2,2,4,3,4,4,5,3,2,4,4,5,2,2,4,2,2,4,3,2,2,2,2,1,2,2,2,2,2
"175",217712,"applicant",1,4,4,2,1,2,4,2,3,1,5,4,2,2,2,2,4,4,4,2,4,4,5,1,4,4,3,4,2,3,2,2,2,4,2,4,5,5,4,1,4,3,4,1,2,2,2,2,4,2,2,5,2,2,1,2,2,2,1,2
"176",100325,"research",1,4,4,4,2,2,2,1,4,2,5,2,2,1,2,1,4,3,4,3,4,4,4,2,5,3,2,5,2,2,4,2,2,4,4,5,5,5,4,1,4,4,5,4,3,5,3,2,5,2,2,2,2,4,1,1,2,4,2,1
"177",102006,"research",1,4,4,4,2,4,2,4,2,1,4,3,2,4,2,2,4,3,2,3,4,4,5,2,4,1,4,2,2,4,2,2,2,2,4,3,5,4,4,2,4,3,3,2,2,2,2,4,4,2,2,4,1,2,2,2,2,2,4,4
"178",101494,"research",1,4,4,4,2,4,2,4,4,2,4,4,4,2,3,2,4,2,2,4,3,4,3,2,4,2,4,4,4,2,3,2,3,4,2,4,4,4,2,4,2,3,2,2,2,2,2,4,4,3,2,4,4,4,1,5,5,3,4,2
"179",101691,"research",1,4,4,4,3,1,2,2,1,2,5,2,4,1,4,2,3,1,4,1,1,2,5,2,4,2,4,4,2,1,4,2,1,4,3,3,4,3,2,2,4,3,2,3,2,2,4,3,4,4,2,4,1,2,3,4,3,3,4,5
"180",215398,"applicant",1,4,4,1,1,2,4,2,2,2,4,4,1,2,1,1,3,4,5,1,2,2,5,1,4,4,4,4,3,2,2,1,1,4,5,5,5,5,4,1,5,4,4,2,2,2,2,1,4,2,1,2,1,1,1,1,2,2,1,1
"181",215199,"applicant",1,4,4,1,1,3,3,2,4,2,4,3,1,1,2,2,5,5,2,4,3,4,5,2,3,4,1,2,1,1,2,1,1,3,3,3,4,5,3,1,4,3,2,2,3,4,3,2,4,2,2,2,1,1,1,3,3,1,1,2
"182",218165,"applicant",1,4,4,1,1,4,5,4,1,1,4,4,2,2,2,2,4,4,2,2,2,4,4,2,5,5,2,4,2,2,3,3,2,4,2,4,5,5,3,1,4,3,5,1,2,2,1,4,5,2,2,4,2,2,1,1,2,2,2,1
"183",214987,"applicant",1,4,4,1,2,4,5,2,4,1,4,2,2,1,2,2,4,5,3,4,3,4,4,2,4,4,3,2,2,1,3,2,1,5,2,4,4,4,3,2,2,2,5,1,2,4,2,4,3,2,2,4,1,1,1,2,3,2,2,2
"184",216470,"applicant",1,4,4,2,1,2,4,2,2,1,5,5,4,1,1,1,5,4,4,2,2,1,5,1,5,5,2,4,1,4,4,1,1,5,4,4,5,5,3,1,2,3,4,1,4,2,1,1,4,2,2,2,1,1,1,2,4,1,2,2
"185",213528,"applicant",1,4,4,2,1,3,4,2,3,2,4,4,2,2,2,1,3,4,3,2,2,4,4,2,4,4,4,4,3,2,4,2,2,4,4,4,4,5,4,2,3,3,4,2,2,3,2,2,3,2,2,3,2,1,2,2,4,2,2,2
"186",215437,"applicant",1,4,4,2,1,3,3,3,2,2,4,4,2,2,2,2,3,4,3,3,3,3,4,1,4,4,3,3,2,3,3,2,2,4,3,4,4,5,2,1,4,3,3,2,2,2,2,3,2,2,2,3,2,2,1,2,3,2,2,3
"187",218867,"applicant",1,4,4,2,2,2,4,2,2,2,4,4,1,1,2,2,4,4,4,2,4,4,5,2,4,4,4,4,1,4,4,2,1,4,4,4,5,4,4,1,4,5,4,2,2,4,2,2,4,2,2,2,1,2,1,2,4,2,2,2
"188",213563,"applicant",1,4,4,2,2,4,4,2,2,2,4,3,2,2,2,2,3,4,4,3,3,4,5,1,4,4,3,2,2,2,4,2,2,3,2,3,4,5,3,2,4,2,4,2,3,2,3,2,3,2,2,2,1,2,2,2,4,3,3,3
"189",100806,"research",1,4,4,2,4,4,4,3,4,2,3,4,3,2,2,2,4,4,3,3,3,4,4,2,3,4,2,4,2,2,3,2,2,4,3,4,4,4,4,3,3,4,4,2,3,4,2,4,4,2,2,3,2,2,4,2,2,2,4,2
"190",102025,"research",1,4,4,3,1,4,4,2,4,1,5,2,4,2,1,2,4,4,4,4,4,2,4,1,5,2,4,4,4,2,4,2,2,5,4,4,1,5,3,1,3,4,1,3,4,2,4,4,2,2,2,3,1,1,1,5,5,1,2,4
"191",101897,"research",1,4,4,3,2,2,1,2,4,2,4,3,1,1,1,1,4,4,4,3,4,4,4,1,3,2,4,3,2,1,4,2,2,4,4,4,2,5,2,1,4,4,4,2,1,2,4,2,5,4,3,4,1,1,1,2,3,2,2,4
"192",213421,"applicant",1,4,4,4,1,4,4,3,2,1,5,4,2,2,3,2,3,3,4,3,3,4,5,3,5,4,3,5,2,1,3,2,2,3,4,3,4,5,4,1,3,4,2,2,3,3,2,2,3,2,2,3,2,2,1,2,3,2,2,4
"193",216543,"applicant",1,4,4,1,1,1,4,1,2,2,1,2,1,1,1,4,5,5,4,2,4,4,5,1,5,5,2,4,1,4,4,1,1,4,4,3,5,1,4,1,2,4,4,1,4,2,1,1,4,2,1,2,1,1,1,2,2,1,1,2
"194",216197,"applicant",1,4,4,1,1,2,4,2,3,1,4,3,1,1,1,3,4,4,3,4,4,4,4,1,4,4,4,4,2,4,3,2,1,4,4,4,4,5,3,1,3,4,4,2,3,2,3,3,3,2,2,3,1,2,1,2,2,2,2,2
"195",214669,"applicant",1,4,4,1,1,2,5,2,2,2,4,4,2,1,2,2,4,5,4,3,3,4,5,1,5,4,3,4,2,3,4,2,1,4,4,3,5,5,4,1,4,3,4,1,3,3,3,2,4,2,3,4,1,1,1,2,3,2,2,2
"196",218496,"applicant",1,4,4,1,1,4,4,4,3,2,4,5,1,2,2,2,3,4,3,2,4,4,4,2,4,5,2,3,2,3,4,2,2,4,3,4,5,4,4,2,4,3,5,2,2,4,1,2,4,4,2,4,1,1,1,2,2,1,2,2
"197",216643,"applicant",1,4,4,1,1,4,5,2,3,2,4,4,1,1,1,2,5,5,4,3,3,4,4,1,5,5,3,3,1,3,4,1,1,4,5,4,5,5,5,1,2,4,4,1,2,4,1,1,4,1,2,4,1,1,1,1,2,1,2,1
"198",217340,"applicant",1,4,4,1,1,4,5,2,2,2,5,2,1,1,1,2,3,4,4,2,4,4,5,1,5,4,3,4,1,4,3,2,1,5,3,3,5,5,3,1,4,3,4,2,2,4,3,2,4,2,1,3,1,1,1,2,2,3,2,2
"199",100923,"research",1,4,4,1,1,4,5,3,4,2,5,5,2,1,1,2,3,4,4,4,4,4,5,2,4,4,4,2,2,3,4,1,2,5,3,3,5,5,4,2,2,3,1,2,4,4,4,2,4,2,2,2,2,4,1,2,4,2,2,3
"200",216542,"applicant",1,4,4,1,2,2,3,2,2,2,4,4,2,2,2,3,4,4,3,3,4,4,4,2,4,4,3,3,2,3,4,2,2,4,3,3,4,4,3,2,4,3,4,2,3,3,3,2,4,2,3,3,2,2,2,2,1,1,3,2
"201",100966,"research",1,4,4,1,2,4,4,3,3,1,4,5,2,3,2,2,3,4,4,3,4,3,4,2,4,4,4,4,4,2,3,2,2,4,3,4,4,4,4,2,4,3,4,2,2,3,2,4,4,4,3,4,2,3,2,2,4,2,2,3
"202",101240,"research",1,4,4,2,1,2,4,4,2,2,4,4,2,3,2,2,4,4,3,3,3,3,4,2,3,4,3,3,3,4,3,2,2,3,3,4,4,5,3,2,2,3,4,3,2,2,3,2,4,3,2,3,2,2,1,2,3,2,2,2
"203",216000,"applicant",1,4,4,2,1,2,5,2,4,2,5,3,2,1,1,1,4,5,4,4,4,5,5,1,5,4,2,4,2,4,3,1,1,4,4,4,5,5,3,1,5,4,5,2,2,4,4,2,4,1,1,4,2,1,1,2,1,2,3,2
"204",101407,"research",1,4,4,2,1,3,4,4,2,2,4,3,2,2,2,2,2,4,2,2,3,2,4,1,3,4,3,4,4,5,3,2,2,2,4,4,4,5,3,2,4,2,4,2,2,2,3,2,4,4,3,4,2,3,1,2,2,2,2,2
"205",100664,"research",1,4,4,2,1,3,3,1,4,1,5,3,2,1,2,2,3,5,3,2,2,4,5,1,5,4,5,4,1,3,4,1,2,3,3,3,5,5,3,5,5,3,4,1,4,5,2,2,3,3,1,3,1,1,1,2,2,1,2,1
"206",216944,"applicant",1,4,4,2,1,3,4,1,1,1,5,4,1,2,2,2,4,5,4,2,3,4,5,1,4,4,3,4,2,4,4,2,2,3,3,3,4,5,3,1,4,4,5,3,3,2,3,2,5,2,1,5,1,2,1,2,2,3,3,4
"207",215034,"applicant",1,4,4,2,1,4,4,2,2,2,4,4,1,2,1,1,5,4,3,2,3,4,4,1,4,5,3,4,2,3,3,2,1,4,4,4,4,5,4,1,3,4,3,2,3,2,3,2,3,2,2,4,1,1,2,2,4,2,2,2
"208",218075,"applicant",1,4,4,2,1,4,4,2,4,1,5,4,2,2,2,3,4,4,5,2,2,2,5,2,4,4,2,4,2,2,4,2,1,4,3,3,4,5,4,1,4,2,4,1,2,4,2,2,4,1,2,3,1,2,1,2,4,1,2,4
"209",100971,"research",1,4,4,2,2,1,3,1,3,2,4,2,2,1,3,2,4,3,3,2,4,2,4,1,4,4,5,4,2,4,5,1,1,4,4,3,4,1,4,2,4,4,3,2,3,2,4,2,4,4,2,3,2,2,1,4,4,3,3,4
"210",101726,"research",1,4,4,2,2,2,5,2,2,1,4,4,2,2,2,2,4,4,4,2,4,2,4,1,4,4,4,4,2,3,3,2,1,5,5,5,5,5,4,1,2,4,5,2,2,2,2,2,4,2,2,2,1,2,1,1,2,2,2,1
